Total words: 25652
Unique words: 6342
Word frequencies:
Retorts: 1
cries: 2
aloud,: 1
'Hold,: 1
friends!: 1
friends,: 3
part!': 1
swifter: 1
tongue,: 3
agile: 1
points,: 1
'twixt: 1
rushes;: 1
stout: 2
fled;: 1
newly: 2
entertain'd: 1
revenge,: 1
't: 1
fell,: 1
Benvolio: 1
Affection: 1
true:: 1
strife,: 1
beg: 2
justice,: 1
give;: 1
live.: 1
Mercutio;: 1
price: 1
owe?: 1
friend;: 2
concludes: 1
offence: 1
Immediately: 1
exile: 5
hence:: 2
interest: 1
hate's: 1
proceeding,: 1
brawls: 1
a-bleeding;: 1
amerce: 1
repent: 2
loss: 1
mine:: 1
pleading: 1
excuses;: 1
prayers: 1
purchase: 1
abuses:: 1
none:: 1
Else,: 1
found,: 1
last.: 1
Bear: 1
body: 6
attend: 3
Mercy: 1
murders,: 1
pardoning: 1
kill.: 1
Gallop: 1
apace,: 1
fiery-footed: 1
steeds,: 1
Phoebus': 1
lodging:: 2
Phaethon: 1
west,: 1
cloudy: 1
immediately.: 1
Spread: 1
curtain,: 1
love-performing: 1
runaway's: 1
wink: 1
Leap: 1
arms,: 1
untalk'd: 1
unseen.: 1
Lovers: 1
amorous: 1
rites: 1
beauties;: 1
or,: 2
agrees: 1
sober-suited: 1
matron,: 1
black,: 1
lose: 1
winning: 1
match,: 2
Play'd: 1
stainless: 1
maidenhoods:: 1
Hood: 1
unmann'd: 1
bating: 1
mantle;: 1
Think: 1
acted: 1
modesty.: 2
night;: 3
Whiter: 1
snow: 1
raven's: 1
black-brow'd: 1
garish: 1
bought: 1
mansion: 1
possess'd: 1
sold,: 1
enjoy'd:: 1
tedious: 2
festival: 1
impatient: 1
robes: 2
brings: 1
news;: 1
heavenly: 1
eloquence.: 1
there?: 5
fetch?: 1
cords.: 1
Throws: 1
wring: 1
hands?: 1
well-a-day!: 1
undone,: 1
undone!: 1
Alack: 2
day!: 12
kill'd,: 1
envious?: 1
cannot:: 1
torment: 1
thus?: 1
torture: 1
roar'd: 1
dismal: 2
hell.: 1
himself?: 1
'I,': 1
bare: 3
vowel: 1
'I': 1
death-darting: 1
cockatrice:: 1
I;: 3
shut,: 1
'I.': 1
'I';: 1
Brief: 1
sounds: 1
weal: 1
wound,: 2
eyes,--: 1
mark!--here: 1
manly: 1
breast:: 1
corse,: 3
corse;: 2
Pale,: 1
ashes,: 2
bedaub'd: 1
All: 7
gore-blood;: 1
swounded: 1
sight.: 1
break,: 1
heart!: 1
bankrupt,: 1
once!: 1
liberty!: 1
Vile: 1
resign;: 1
end: 3
press: 2
bier!: 1
friend: 6
gentleman!: 2
contrary?: 1
slaughter'd,: 1
dead?: 1
dear-loved: 1
dearer: 1
lord?: 2
Then,: 4
dreadful: 1
trumpet,: 1
general: 2
doom!: 1
living,: 2
gone?: 2
banished;: 1
banished.: 3
God!: 2
blood?: 2
did,: 1
did;: 1
alas: 1
day,: 6
did!: 1
serpent: 1
flowering: 1
face!: 1
dragon: 1
cave?: 1
Beautiful: 1
tyrant!: 1
fiend: 2
angelical!: 1
Dove-feather'd: 1
raven!: 1
wolvish-ravening: 1
Despised: 1
divinest: 1
show!: 1
Just: 2
opposite: 1
justly: 1
seem'st,: 1
damned: 4
villain!: 1
bower: 1
moral: 1
paradise: 1
flesh?: 1
containing: 1
bound?: 1
deceit: 1
gorgeous: 1
palace!: 1
There's: 1
trust,: 1
honesty: 1
men;: 1
perjured,: 1
forsworn,: 2
naught,: 1
dissemblers.: 1
man?: 3
aqua: 2
vitae:: 1
griefs,: 2
woes,: 2
old.: 1
Shame: 1
Blister'd: 1
wish!: 1
born: 2
shame:: 1
Upon: 5
ashamed: 1
sit;: 1
throne: 1
crown'd: 1
Sole: 1
monarch: 1
universal: 1
beast: 2
cousin?: 2
husband?: 1
three-hours: 1
wife,: 3
mangled: 2
wherefore,: 1
husband:: 2
Back,: 1
tears,: 4
native: 2
spring;: 1
tributary: 1
drops: 1
belong: 1
mistaking,: 1
offer: 1
joy.: 1
lives,: 1
slain;: 2
comfort;: 1
weep: 7
murder'd: 2
fain;: 1
memory,: 1
guilty: 2
deeds: 1
sinners': 1
minds:: 1
'Tybalt: 1
Romeo--banished;': 1
'banished,': 2
Tybalts.: 1
woe: 6
enough,: 1
there:: 1
fellowship: 1
needly: 1
rank'd: 1
follow'd: 1
'Tybalt's: 1
dead,': 1
father,: 9
mother,: 4
modern: 1
lamentations: 1
moved?: 1
rear-ward: 1
following: 1
'Romeo: 2
banished,': 1
dead.: 2
banished!': 1
limit,: 1
word's: 1
death;: 4
sound.: 2
Weeping: 1
wailing: 1
corse:: 1
them?: 1
Wash: 1
wounds: 1
spent,: 1
theirs: 1
banishment.: 3
cords:: 1
ropes,: 1
beguiled,: 1
exiled:: 1
highway: 1
bed;: 5
maiden-widowed.: 1
cords,: 1
wedding-bed;: 1
maidenhead!: 1
chamber:: 3
wot: 1
is.: 3
him;: 3
knight,: 1
forth;: 3
forth,: 2
Affliction: 1
enamour'd: 1
parts,: 2
wedded: 1
calamity.: 1
Father,: 1
doom?: 2
acquaintance: 1
not?: 1
familiar: 1
tidings: 2
doom.: 1
dooms-day: 1
gentler: 1
vanish'd: 1
body's: 2
Ha,: 1
banishment!: 1
merciful,: 2
'death;': 1
terror: 2
Much: 1
death:: 7
'banishment.': 1
banished:: 2
wide.: 1
walls,: 1
purgatory,: 1
hell: 1
itself.: 1
Hence-banished: 1
banish'd: 3
world,: 2
world's: 2
banished,: 2
mis-term'd:: 1
calling: 1
banishment,: 1
cutt'st: 1
axe,: 1
smilest: 1
stroke: 1
murders: 2
unthankfulness!: 1
Taking: 2
rush'd: 1
aside: 1
law,: 1
turn'd: 1
banishment:: 1
mercy,: 1
seest: 1
mercy:: 1
cat: 1
unworthy: 1
Live: 1
not:: 3
validity,: 1
state,: 2
courtship: 1
carrion-flies: 1
Romeo:: 2
seize: 1
wonder: 2
Juliet's: 6
blessing: 1
modesty,: 1
Still: 1
blush,: 1
thinking: 1
sin;: 1
Flies: 1
fly:: 1
free: 2
death?: 3
Hadst: 1
mix'd,: 1
sharp-ground: 1
knife,: 1
'banished': 1
me?--'banished'?: 1
friar,: 9
hell;: 1
Howlings: 1
divine,: 1
confessor,: 1
sin-absolver,: 1
profess'd,: 1
mangle: 1
'banished'?: 2
fond: 2
again: 6
armour: 1
Adversity's: 1
milk,: 1
philosophy,: 1
Hang: 3
philosophy!: 1
philosophy: 1
Displant: 1
reverse: 1
doom,: 1
prevails: 1
madmen: 1
they,: 2
eyes?: 1
dispute: 1
estate.: 1
feel:: 1
Wert: 1
married,: 1
murdered,: 1
Doting: 1
mightst: 2
speak,: 1
hair,: 1
unmade: 1
grave.: 1
Knocking: 4
Arise;: 1
knocks;: 1
thyself.: 1
heartsick: 1
groans,: 1
Mist-like,: 1
infold: 1
search: 2
Hark,: 1
knock!: 1
Who's: 2
arise;: 1
taken.: 1
awhile!: 1
up;: 4
Run: 1
study.: 1
by!: 1
simpleness: 1
this!: 2
come!: 2
knocks: 1
hard?: 1
errand;: 1
Lady: 1
Juliet.: 4
drunk.: 1
case!: 1
woful: 6
sympathy!: 1
Piteous: 1
predicament!: 1
Blubbering: 1
weeping,: 1
weeping: 2
blubbering.: 1
sake,: 2
rise: 1
stand;: 1
O?: 1
Nurse!: 3
ah: 1
death's: 2
Spakest: 1
Juliet?: 2
her?: 1
childhood: 1
removed: 1
own?: 1
she?: 2
conceal'd: 1
cancell'd: 1
nothing,: 2
weeps: 2
weeps;: 1
calls;: 1
cries,: 1
Shot: 1
level: 1
gun,: 1
Murder'd: 1
kinsman.: 1
anatomy: 1
lodge?: 1
sack: 1
mansion.: 1
Hold: 2
hand:: 3
form: 3
art:: 1
womanish;: 1
wild: 2
acts: 1
denote: 1
unreasonable: 1
beast:: 1
Unseemly: 1
woman: 1
both!: 1
amazed: 1
order,: 2
temper'd.: 1
slay: 3
thyself?: 2
doing: 1
rail'st: 1
earth?: 2
Since: 4
once;: 1
lose.: 1
fie,: 2
shape,: 2
usurer,: 1
abound'st: 1
usest: 1
bedeck: 1
wit:: 1
wax,: 1
Digressing: 1
valour: 2
hollow: 3
perjury,: 1
Killing: 1
vow'd: 1
cherish;: 1
wit,: 2
ornament: 1
Misshapen: 1
powder: 2
skitless: 1
flask,: 1
afire: 1
ignorance,: 1
dismember'd: 1
defence.: 1
rouse: 3
alive,: 1
sake: 1
lately: 1
happy:: 2
slew'st: 1
Tybalt;: 1
threaten'd: 1
becomes: 1
exile;: 1
pack: 1
blessings: 1
back;: 2
Happiness: 1
courts: 1
array;: 1
misbehaved: 1
sullen: 2
pout'st: 1
heed,: 2
miserable.: 1
decreed,: 1
Ascend: 1
chamber,: 2
her:: 5
set,: 2
Mantua;: 2
blaze: 1
reconcile: 1
Beg: 1
went'st: 1
lamentation.: 1
nurse:: 1
hasten: 1
unto:: 1
coming.: 1
stay'd: 2
counsel:: 1
learning: 1
chide.: 1
Here,: 1
grows: 1
revived: 1
state:: 1
gone: 5
disguised: 1
Sojourn: 1
signify: 1
Every: 1
chances: 1
hand;: 1
brief: 1
Farewell.: 1
Things: 3
fall'n: 1
unluckily,: 1
daughter:: 2
Look: 3
dearly,: 1
I:--Well,: 1
late,: 4
promise: 1
company,: 2
a-bed: 1
woo.: 2
daughter.: 1
to-morrow;: 1
To-night: 1
mew'd: 1
heaviness.: 1
Sir: 2
child's: 1
respects: 1
doubt: 2
Wife,: 2
Acquaint: 1
Wednesday: 3
next--: 1
Monday,: 1
Monday!: 1
ha!: 2
soon,: 1
O': 1
Thursday: 9
Thursday,: 3
earl.: 1
ready?: 1
ado,--a: 1
hark: 1
carelessly,: 1
revel: 1
dozen: 1
Thursday?: 1
to-morrow.: 2
Prepare: 1
wedding-day.: 1
lord.: 3
Light: 1
Afore: 1
by.: 1
above,: 1
nightingale,: 1
lark,: 3
pierced: 1
Nightly: 2
sings: 2
yon: 2
pomegranate-tree:: 1
Believe: 1
nightingale.: 1
herald: 1
morn,: 2
nightingale:: 1
lace: 1
severing: 1
east:: 1
Night's: 1
candles: 1
jocund: 1
Stands: 1
tiptoe: 1
misty: 1
mountain: 1
tops.: 1
Yon: 1
day-light,: 1
meteor: 1
exhales,: 1
torch-bearer,: 1
Mantua:: 2
yet;: 2
need'st: 1
ta'en,: 1
content,: 1
morning's: 3
reflex: 1
Cynthia's: 1
brow;: 1
notes: 1
vaulty: 1
heads:: 1
welcome!: 1
wills: 1
is't,: 1
soul?: 1
talk;: 1
is:: 2
lark: 3
tune,: 1
Straining: 1
harsh: 1
discords: 2
unpleasing: 1
sharps.: 1
division;: 1
divideth: 1
us:: 1
toad: 1
changed: 1
voices: 1
too!: 2
voice: 2
affray,: 1
Hunting: 1
hunt's-up: 1
grows.: 1
light;: 1
woes!: 1
Nurse?: 1
coming: 2
broke;: 1
wary,: 1
about.: 1
window,: 1
kiss,: 1
descend.: 1
goeth: 1
husband,: 2
friend!: 1
hour,: 2
Farewell!: 2
omit: 1
opportunity: 1
convey: 1
greetings,: 1
again?: 1
discourses: 1
ill-divining: 1
Methinks: 1
below,: 1
bottom: 2
tomb:: 1
fails,: 1
pale.: 1
Dry: 2
drinks: 1
blood.: 1
Adieu,: 1
fortune,: 1
fickle:: 1
fickle,: 2
renown'd: 1
faith?: 1
fortune;: 1
hope,: 4
long,: 1
Ho,: 1
daughter!: 1
up?: 1
early?: 1
unaccustom'd: 3
procures: 1
hither?: 1
Evermore: 2
cousin's: 3
wash: 1
tears?: 2
couldst,: 1
couldst: 1
live;: 1
Therefore,: 2
done:: 1
wit.: 2
feeling: 1
loss.: 1
loss,: 2
for.: 2
Feeling: 1
Cannot: 1
friend.: 1
weep'st: 1
slaughter'd: 4
madam?: 1
Villain: 1
miles: 1
asunder.--: 1
Pardon: 1
heart;: 1
grieve: 1
traitor: 1
murderer: 1
lives.: 2
reach: 1
hands:: 1
venge: 1
vengeance: 2
Mantua,: 4
runagate: 1
dram,: 1
satisfied: 1
him--dead--: 1
vex'd.: 1
poison,: 4
should,: 1
receipt: 1
thereof,: 1
Soon: 1
abhors: 1
named,: 1
wreak: 1
bore: 2
tidings,: 1
girl.: 1
needy: 3
time:: 1
ladyship?: 1
careful: 1
child;: 2
who,: 1
heaviness,: 1
sorted: 1
joy,: 1
expect'st: 1
look'd: 1
child,: 3
gallant,: 1
Peter's: 3
Church,: 2
happily: 1
Church: 1
Peter: 2
haste;: 2
wed: 1
Rather: 1
Paris.: 1
indeed!: 1
father;: 1
yourself,: 1
hands.: 1
sets,: 1
drizzle: 1
dew;: 1
sunset: 1
rains: 1
downright.: 1
conduit,: 1
showering?: 1
counterfeit'st: 1
bark,: 1
wind;: 1
ebb: 1
flow: 1
tears;: 2
bark: 1
Sailing: 1
flood;: 1
Who,: 1
raging: 1
overset: 1
tempest-tossed: 1
body.: 1
wife!: 3
deliver'd: 1
decree?: 1
thanks.: 1
fool: 1
grave!: 1
wife.: 3
none?: 1
thanks?: 1
proud?: 1
blest,: 1
Unworthy: 1
wrought: 2
worthy: 1
bridegroom?: 1
proud,: 1
have;: 2
thankful,: 1
Proud: 1
hate;: 1
thankful: 1
meant: 1
chop-logic!: 1
'Proud,': 1
'I: 2
you,': 1
not;': 1
'not: 1
proud,': 1
minion,: 1
Thank: 1
thankings,: 1
nor,: 1
proud: 1
prouds,: 1
fettle: 1
joints: 2
'gainst: 1
next,: 1
drag: 1
hurdle: 1
Out,: 1
green-sickness: 1
carrion!: 1
baggage!: 2
tallow-face!: 1
fie!: 1
Hear: 1
patience: 1
disobedient: 2
wretch!: 1
face:: 1
reply: 1
fingers: 2
itch.: 1
scarce: 1
blest: 1
curse: 1
hilding!: 1
her!: 1
blame,: 1
rate: 2
wisdom?: 1
prudence;: 1
smatter: 1
gossips,: 1
treason.: 1
speak?: 1
mumbling: 1
Utter: 1
gravity: 1
gossip's: 1
bowl;: 1
bread!: 1
mad:: 1
Day,: 1
tide,: 1
work,: 1
play,: 1
Alone,: 1
match'd:: 1
provided: 1
parentage,: 1
demesnes,: 1
youthful,: 1
nobly: 1
train'd,: 1
Stuff'd,: 1
Proportion'd: 1
one's: 1
puling: 1
whining: 1
mammet,: 1
tender,: 1
'I'll: 1
wed;: 1
me.': 1
wed,: 1
Graze: 1
to't,: 2
on't,: 1
near;: 1
advise:: 1
hang,: 1
beg,: 1
starve,: 1
acknowledge: 1
good:: 1
Trust: 1
forsworn.: 1
sitting: 1
sees: 1
grief?: 1
Delay: 1
month,: 1
week;: 2
bridal: 3
dim: 2
monument: 2
lies.: 1
Talk: 1
God!--O: 1
prevented?: 1
heaven;: 1
return: 2
leaving: 1
alack,: 3
practise: 1
stratagems: 1
soft: 1
subject: 1
myself!: 1
thou?: 1
joy?: 1
comfort,: 1
banish'd;: 1
challenge: 1
needs: 4
stealth.: 1
doth,: 1
county.: 2
dishclout: 1
eagle,: 1
green,: 1
quick,: 1
hath.: 1
first:: 1
'twere: 1
living: 3
Speakest: 1
heart?: 1
too;: 1
beshrew: 2
Amen!: 1
What?: 1
comforted: 1
marvellous: 1
displeased: 1
absolved.: 1
Ancient: 1
damnation!: 1
wicked: 1
fiend!: 1
dispraise: 1
praised: 1
compare: 1
times?: 1
counsellor;: 1
henceforth: 1
twain.: 1
remedy:: 1
fail,: 1
power: 3
IV: 1
slow: 1
slack: 1
mind:: 1
Uneven: 1
Immoderately: 1
tears.: 2
counts: 1
dangerous: 1
sway,: 1
hastes: 1
inundation: 1
minded: 1
society:: 1
slow'd.: 1
Look,: 3
towards: 1
Happily: 1
be,: 4
next.: 1
be.: 2
certain: 1
text.: 1
confess: 2
price,: 1
Poor: 3
abused: 1
victory: 1
bad: 1
spite.: 1
wrong'st: 1
report.: 1
slander,: 1
truth;: 1
spake,: 1
spake: 1
slander'd: 1
leisure,: 1
evening: 1
mass?: 1
leisure: 1
serves: 1
pensive: 1
shield: 1
devotion!: 1
ye:: 1
adieu;: 1
shut: 2
door!: 1
cure,: 1
help!: 3
grief;: 1
strains: 1
compass: 1
wits:: 1
must,: 1
prorogue: 1
hear'st: 3
prevent: 1
If,: 2
wisdom,: 1
help,: 1
resolution: 1
presently.: 1
join'd: 1
Romeo's,: 1
hands;: 1
seal'd,: 1
label: 1
deed,: 1
treacherous: 1
revolt: 1
both:: 1
long-experienced: 1
present: 3
behold,: 1
'Twixt: 1
extremes: 1
umpire,: 1
arbitrating: 1
commission: 1
issue: 1
bring.: 1
speak'st: 1
remedy.: 2
execution.: 1
prevent.: 1
likely: 1
undertake: 1
copest: 1
darest,: 1
leap,: 1
battlements: 1
tower;: 1
thievish: 1
ways;: 1
lurk: 1
serpents: 1
are;: 1
chain: 1
roaring: 2
bears;: 1
nightly: 2
charnel-house,: 1
O'er-cover'd: 1
quite: 2
rattling: 1
reeky: 1
shanks: 1
yellow: 1
chapless: 1
skulls;: 1
new-made: 2
shroud;: 2
told,: 1
tremble;: 1
doubt,: 1
unstain'd: 1
home,: 1
merry,: 1
Paris:: 3
to-morrow:: 3
vial,: 1
distilled: 1
liquor: 1
drink: 3
off;: 2
presently: 2
veins: 2
drowsy: 1
humour,: 1
pulse: 1
progress,: 1
surcease:: 1
warmth,: 1
testify: 1
livest;: 1
roses: 1
fade: 1
paly: 1
eyes': 1
windows: 1
shuts: 1
Each: 1
deprived: 1
supple: 1
government,: 1
Shall,: 1
stiff: 1
stark: 1
cold,: 1
borrow'd: 2
shrunk: 1
continue: 1
forty: 2
awake: 1
pleasant: 1
sleep.: 1
bridegroom: 3
dead:: 1
manner: 1
country: 1
uncover'd: 1
bier: 1
borne: 1
vault: 3
kindred: 1
awake,: 1
drift,: 1
come:: 1
waking,: 3
Mantua.: 2
shame;: 1
toy,: 1
womanish: 1
Abate: 1
acting: 1
fear!: 1
Hold;: 1
prosperous: 1
resolve:: 1
friar: 3
speed: 2
strength!: 1
afford.: 1
father!: 1
Hall: 2
invite: 1
Sirrah,: 3
hire: 3
cooks.: 1
ill,: 3
try: 2
lick: 3
fingers.: 1
cook: 1
fingers:: 1
unfurnished: 1
Laurence?: 1
forsooth.: 1
peevish: 1
self-will'd: 1
harlotry: 1
See: 2
look.: 1
headstrong!: 1
gadding?: 1
opposition: 1
behests,: 1
enjoin'd: 1
Laurence: 1
prostrate: 1
pardon:: 1
pardon,: 1
county;: 2
knot: 1
knit: 1
morning.: 1
becomed: 1
might,: 1
bounds: 1
on't;: 1
well:: 2
up:: 1
as't: 1
go,: 5
hither.: 3
reverend: 1
city: 2
closet,: 1
sort: 1
needful: 1
ornaments: 1
fit: 2
furnish: 1
to-morrow?: 1
Thursday;: 1
provision:: 1
Tush,: 2
deck: 1
to-night;: 2
housewife: 1
once.: 1
forth.: 1
Against: 1
wondrous: 1
wayward: 1
girl: 1
reclaim'd.: 1
attires: 1
best:: 1
self: 1
to-night,: 2
orisons: 1
know'st,: 1
cross,: 1
busy,: 1
ho?: 1
help?: 1
madam;: 1
cull'd: 1
necessaries: 1
behoveful: 1
business.: 1
Get: 3
rest;: 1
knows: 3
faint: 1
thrills: 1
freezes: 1
heat: 1
life:: 1
scene: 1
act: 1
vial.: 1
mixture: 1
work: 2
all?: 1
morning?: 1
forbid: 1
Laying: 2
dagger: 4
Subtly: 1
minister'd: 1
dishonour'd,: 1
methinks,: 1
tried: 1
if,: 1
tomb,: 2
wake: 3
redeem: 1
point!: 1
stifled: 1
vault,: 4
mouth: 2
healthsome: 1
breathes: 1
strangled: 1
comes?: 1
horrible: 1
conceit: 1
Together: 1
place,--: 1
receptacle,: 1
buried: 2
ancestors: 1
packed:: 1
festering: 1
where,: 1
spirits: 1
resort;--: 1
smells,: 1
shrieks: 1
mandrakes': 1
torn: 1
mortals,: 1
hearing: 2
mad:--: 1
wake,: 1
distraught,: 1
Environed: 1
hideous: 1
fears?: 1
madly: 1
forefather's: 1
joints?: 1
shroud?: 1
kinsman's: 1
club,: 1
dash: 1
brains?: 1
look!: 2
methinks: 1
ghost: 1
Seeking: 1
spit: 1
rapier's: 1
point:: 1
stay!: 1
keys,: 1
spices,: 1
dates: 1
quinces: 1
pastry.: 1
stir,: 2
stir!: 1
cock: 1
crow'd,: 1
curfew-bell: 1
rung,: 1
o'clock:: 1
baked: 1
meats,: 1
Angelica:: 1
Spare: 1
cost.: 1
cot-quean,: 1
watching.: 1
whit:: 1
what!: 1
watch'd: 1
lesser: 1
cause,: 1
sick.: 1
mouse-hunt: 1
time;: 1
watching: 1
jealous: 2
hood,: 1
hood!: 1
four: 1
Servingmen,: 1
spits,: 1
logs,: 2
baskets: 1
fellow,: 1
cook,: 1
what.: 1
Make: 3
drier: 1
logs:: 1
are.: 1
trouble: 2
matter.: 1
Mass,: 1
whoreson,: 1
logger-head.: 1
would:: 1
near.: 1
Wife!: 1
waken: 1
trim: 1
chat: 1
hie,: 1
already:: 1
say.: 2
Mistress!: 1
mistress!: 1
fast,: 1
slug-a-bed!: 1
madam!: 2
sweet-heart!: 1
bride!: 1
word?: 1
pennyworths: 1
little.: 1
forgive: 1
amen,: 1
asleep!: 1
He'll: 1
fright: 1
faith.: 1
Undraws: 1
dress'd!: 1
clothes!: 1
Lady!: 1
alas!: 2
Help,: 2
well-a-day,: 1
born!: 1
vitae,: 1
lord!: 1
matter?: 1
life,: 4
Revive,: 1
help.: 1
deceased,: 1
alack: 1
Ha!: 1
cold:: 1
settled,: 1
stiff;: 1
Life: 1
separated:: 1
Death: 4
frost: 1
field.: 1
time!: 1
Death,: 3
ta'en: 1
wail,: 1
Ties: 1
bride: 1
church?: 1
Ready: 1
son!: 1
wedding-day: 1
Flower: 1
deflowered: 1
son-in-law,: 1
wedded:: 1
Death's.: 1
Accursed,: 1
unhappy,: 1
wretched,: 1
Most: 3
miserable: 1
lasting: 1
labour: 1
pilgrimage!: 1
solace: 1
catch'd: 1
woe!: 2
woful,: 2
ever,: 2
behold!: 1
Never: 1
Beguiled,: 1
divorced,: 1
wronged,: 1
spited,: 1
detestable: 2
beguil'd,: 1
overthrown!: 1
life!: 1
Despised,: 1
distressed,: 1
hated,: 1
martyr'd,: 1
kill'd!: 1
Uncomfortable: 1
murder,: 1
Dead: 1
thou!: 1
Alack!: 1
joys: 2
buried.: 2
ho,: 1
confusion's: 1
confusions.: 1
Heaven: 1
maid:: 1
eternal: 1
promotion;: 1
advanced:: 1
seeing: 2
advanced: 2
Above: 1
itself?: 1
long;: 1
young.: 1
stick: 1
custom: 1
array: 1
church:: 1
nature: 1
bids: 1
lament,: 1
reason's: 1
merriment.: 1
ordained: 1
festival,: 1
office: 1
funeral;: 1
instruments: 2
melancholy: 1
bells,: 1
burial: 1
solemn: 1
hymns: 1
dirges: 1
change,: 1
flowers: 4
contrary.: 1
Sir,: 1
in;: 1
Paris;: 2
corse: 1
grave:: 1
lour: 1
ill;: 1
Move: 1
crossing: 1
will.: 3
Musician: 14
pipes,: 1
goodfellows,: 1
know,: 1
pitiful: 1
case.: 1
amended.: 1
Musicians,: 1
'Heart's: 3
ease,: 1
Heart's: 1
ease:': 1
ease.': 1
ease?': 1
plays: 1
'My: 1
woe:': 1
dump,: 1
dump: 1
we;: 1
soundly.: 1
money,: 1
gleek;: 1
minstrel.: 1
serving-creature.: 1
serving-creature's: 1
pate.: 1
crotchets:: 1
re: 2
fa: 2
dagger,: 1
wit!: 1
dry-beat: 1
iron: 3
dagger.: 1
Answer: 1
'When: 1
griping: 1
doleful: 1
dumps: 1
oppress,: 1
sound'--: 1
'silver: 2
sound'?: 2
'music: 2
Simon: 1
Catling?: 1
Pretty!: 1
Hugh: 1
Rebeck?: 1
sound,': 2
musicians: 2
silver.: 1
Pretty: 1
James: 1
Soundpost?: 1
Third: 2
mercy;: 1
singer:: 1
sounding:: 1
'Then: 1
speedy: 1
lend: 1
redress.': 1
pestilent: 1
same!: 1
Jack!: 1
tarry: 1
mourners,: 1
dinner.: 1
V: 1
flattering: 1
truth: 1
presage: 1
bosom's: 1
lightly: 1
throne;: 1
Lifts: 1
cheerful: 1
thoughts.: 1
dreamt: 2
dead--: 1
Strange: 1
think!--: 1
revived,: 1
emperor.: 1
possess'd,: 1
joy!: 1
BALTHASAR,: 2
booted: 1
News: 1
Verona!--How: 1
Balthasar!: 1
friar?: 2
lady?: 1
fares: 1
ill:: 1
Capel's: 2
monument,: 1
angels: 1
low: 1
kindred's: 2
took: 3
post: 2
bringing: 1
news,: 1
office,: 1
defy: 2
stars!: 1
ink: 1
paper,: 1
post-horses;: 1
patience:: 2
wild,: 1
import: 1
misadventure.: 1
deceived:: 1
Leave: 1
matter:: 1
horses;: 1
Let's: 1
means:: 1
mischief,: 1
thoughts: 1
men!: 1
apothecary,--: 1
hereabouts: 1
dwells,--which: 1
noted: 1
tatter'd: 1
weeds,: 1
overwhelming: 1
brows,: 1
Culling: 1
simples;: 1
meagre: 1
Sharp: 1
misery: 1
bones:: 1
shop: 2
tortoise: 1
hung,: 1
alligator: 1
stuff'd,: 1
skins: 1
ill-shaped: 1
fishes;: 1
shelves: 1
beggarly: 1
account: 1
boxes,: 1
Green: 1
earthen: 1
pots,: 1
bladders: 1
musty: 1
seeds,: 1
Remnants: 1
packthread: 1
cakes: 1
roses,: 1
thinly: 1
scatter'd,: 1
show.: 1
Noting: 1
penury,: 1
'An: 1
sale: 1
caitiff: 1
sell: 3
him.': 1
forerun: 1
need;: 1
remember,: 1
holiday,: 1
beggar's: 1
shut.: 1
apothecary!: 2
Apothecary: 5
loud?: 1
poor:: 1
ducats:: 1
dram: 1
soon-speeding: 1
gear: 1
disperse: 1
life-weary: 1
taker: 1
trunk: 1
discharged: 1
violently: 1
hasty: 1
fired: 1
hurry: 1
cannon's: 1
womb.: 1
drugs: 2
Mantua's: 1
utters: 1
wretchedness,: 1
fear'st: 1
die?: 1
famine: 1
Need: 1
starveth: 1
Contempt: 1
beggary: 1
law;: 1
affords: 1
rich;: 1
poverty,: 2
consents.: 1
liquid: 1
dispatch: 1
gold,: 1
worse: 1
souls,: 1
Doing: 1
compounds: 1
sell.: 1
poison;: 1
sold: 1
none.: 1
cordial: 1
grave;: 3
JOHN: 5
Franciscan: 1
friar!: 2
brother,: 1
Welcome: 1
Going: 1
bare-foot: 1
associate: 1
visiting: 1
sick,: 1
finding: 1
searchers: 1
Suspecting: 1
infectious: 1
pestilence: 1
reign,: 1
Seal'd: 1
doors,: 1
Mantua: 2
stay'd.: 1
letter,: 2
it,--here: 1
again,--: 1
infection.: 1
Unhappy: 1
brotherhood,: 1
import,: 1
neglecting: 1
danger.: 1
John,: 2
crow,: 2
Brother,: 1
wake:: 1
notice: 1
accidents;: 1
come;: 1
tomb!: 1
churchyard;: 2
tomb: 4
belonging: 1
bearing: 1
torch,: 2
aloof:: 1
seen.: 1
yew-trees: 1
Holding: 1
ground;: 1
churchyard: 3
tread,: 1
loose,: 1
unfirm,: 1
digging: 1
graves,: 1
whistle: 1
signal: 1
approach.: 2
PAGE: 4
afraid: 1
adventure.: 1
Retires: 3
flower,: 1
strew,--: 1
canopy: 1
dust: 1
stones;--: 1
dew,: 1
distill'd: 1
moans:: 1
obsequies: 2
strew: 3
whistles: 1
boy: 1
warning: 1
wanders: 1
cross: 1
rite?: 1
torch!: 1
muffle: 1
awhile.: 1
mattock,: 1
mattock: 2
wrenching: 1
iron.: 1
letter;: 2
deliver: 1
Whate'er: 1
seest,: 1
aloof,: 2
interrupt: 1
course.: 1
descend: 1
partly: 1
chiefly: 1
thence: 1
ring,: 1
employment:: 1
jealous,: 1
pry: 1
intend: 1
joint: 2
hungry: 1
limbs:: 1
intents: 2
savage-wild,: 1
fierce: 1
inexorable: 1
tigers: 1
sea.: 1
friendship.: 1
that:: 1
Live,: 1
prosperous:: 1
same,: 1
hereabout:: 1
doubt.: 1
maw,: 1
